sale_id,datetime,quantity,unit_price,customer_id,customer_name,gender,age,customer_city,product_id,product_name,category,color,size,product_price,acquisition_cost,store_id,store_name,region,store_city,store_type,revenue,total_cost,profit,profit_margin_pct,age_group,sale_year,sale_month,sale_month_num,sale_quarter,sale_weekday,is_weekend
575,2016-04-03 10:21:31,60,379.91,480,Noah Cruz,Female,65,Montalegre,849,Ipsam,Footwear,Pink,36,55.36,36.53,1,Loja Borges S.A.,Central,Leiria,Online,22794.600000000002,2191.8,20602.800000000003,90.38456476533916,65+,2016,April,4,Q2,Sunday,True
576,2022-10-22 22:49:16,60,119.89,198,Kévim Pereira,Male,46,Santiago do Cacém,139,Iste,Clothing,Blue,M,24.82,36.56,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Physical,7193.4,2193.6000000000004,4999.799999999999,69.50537993160395,45-54,2022,October,10,Q4,Saturday,True
577,2017-05-21 13:38:33,3,839.43,494,Kelly Leal,Male,68,Vila do Bispo,121,Facere,Footwear,Purple,35,58.35,17.95,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,2518.29,53.849999999999994,2464.44,97.86164421095268,65+,2017,May,5,Q2,Sunday,True
578,2017-05-05 12:49:59,84,201.51,229,Raquel Oliveira-Maia,Male,46,Horta,339,Nobis,Footwear,Green,43,97.06,12.48,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Physical,16926.84,1048.32,15878.52,93.80675896977819,45-54,2017,May,5,Q2,Friday,False
579,2015-02-10 15:15:47,90,591.34,811,Diego Andrade,Male,33,Portel,867,Assumenda,Footwear,Orange,45,61.32,17.26,2,Loja Ramos Lda.,Algarve,Lagoa,Physical,53220.600000000006,1553.4,51667.200000000004,97.08120539790983,25-34,2015,February,2,Q1,Tuesday,False
580,2020-04-26 03:03:08,41,922.01,748,Bárbara Machado,Female,68,Trofa,973,Autem,Footwear,White,44,41.52,43.75,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,37802.409999999996,1793.75,36008.659999999996,95.25493215908722,65+,2020,April,4,Q2,Sunday,True
581,2015-04-23 06:54:37,41,516.43,818,Fabiana Branco,Male,47,Vizela,936,Illum,Clothing,Green,S,45.94,47.13,1,Loja Borges S.A.,Central,Leiria,Online,21173.629999999997,1932.3300000000002,19241.299999999996,90.87388416629551,45-54,2015,April,4,Q2,Thursday,False
582,2020-03-10 01:23:19,38,360.39,267,Iara Barbosa,Male,32,Vila Nova de Santo André,505,Eius,Footwear,Purple,35,47.63,12.23,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Physical,13694.82,464.74,13230.08,96.6064541191487,25-34,2020,March,3,Q1,Tuesday,False
583,2017-01-28 16:06:53,98,215.85,29,Margarida Tavares,Female,18,Évora,243,Exercitationem,Footwear,Purple,36,41.34,31.81,1,Loja Borges S.A.,Central,Leiria,Online,21153.3,3117.3799999999997,18035.92,85.26291406069029,18-24,2017,January,1,Q1,Saturday,True
584,2022-02-28 14:45:08,76,245.28,326,Joel Cruz,Female,35,Cuba,220,Exercitationem,Footwear,Yellow,36,62.71,34.87,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,18641.28,2650.12,15991.16,85.78359425962167,35-44,2022,February,2,Q1,Monday,False
585,2024-03-16 23:23:41,89,833.01,383,Lourenço Amaral,Male,59,Vila Pouca de Aguiar,352,Molestiae,Footwear,Pink,37,59.02,48.69,2,Loja Ramos Lda.,Algarve,Lagoa,Physical,74137.89,4333.41,69804.48,94.1549321136601,55-64,2024,March,3,Q1,Saturday,True
586,2024-07-22 20:32:17,65,344.27,946,Marco Torres,Male,69,Ponta Delgada,942,Consequatur,Footwear,Blue,39,40.46,39.95,2,Loja Ramos Lda.,Algarve,Lagoa,Physical,22377.55,2596.75,19780.8,88.39573590495831,65+,2024,July,7,Q3,Monday,False
587,2024-02-13 08:23:53,22,165.86,733,Lia Fernandes,Male,46,Velas,114,Amet,Clothing,Black,S,35.47,21.7,1,Loja Borges S.A.,Central,Leiria,Online,3648.92,477.4,3171.52,86.91667671530206,45-54,2024,February,2,Q1,Tuesday,False
588,2016-03-11 12:48:28,37,406.93,965,Bryan Faria,Female,53,Oliveira do Hospital,641,Maiores,Footwear,Gray,36,27.28,46.85,2,Loja Ramos Lda.,Algarve,Lagoa,Physical,15056.41,1733.45,13322.96,88.4869633597916,45-54,2016,March,3,Q1,Friday,False
589,2023-07-10 11:20:09,41,276.14,862,Luca Mendes,Male,44,Lajes das Flores,123,Eaque,Clothing,Black,XL,61.33,10.47,1,Loja Borges S.A.,Central,Leiria,Online,11321.74,429.27000000000004,10892.47,96.20844499167089,35-44,2023,July,7,Q3,Monday,False
590,2019-03-28 01:34:39,87,294.46,422,Flor Borges,Male,32,Velas,164,Tenetur,Clothing,Black,XL,66.02,20.49,2,Loja Ramos Lda.,Algarve,Lagoa,Physical,25618.019999999997,1782.6299999999999,23835.389999999996,93.04149969435576,25-34,2019,March,3,Q1,Thursday,False
591,2015-06-28 14:58:46,51,824.88,781,Teresa Ramos,Female,22,Lourinhã,559,Veritatis,Clothing,Green,S,96.58,14.93,2,Loja Ramos Lda.,Algarve,Lagoa,Physical,42068.88,761.43,41307.45,98.19003976335952,18-24,2015,June,6,Q2,Sunday,True
592,2014-04-04 23:53:47,93,795.82,708,Ema Paiva,Male,65,Vieira do Minho,535,Sequi,Footwear,Black,35,67.29,38.12,2,Loja Ramos Lda.,Algarve,Lagoa,Physical,74011.26000000001,3545.16,70466.1,95.20997210424468,65+,2014,April,4,Q2,Friday,False
593,2015-01-14 15:43:51,86,660.88,281,Gabriela Machado,Female,20,Vila Real de Santo António,141,Quidem,Footwear,Black,36,79.73,28.12,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,56835.68,2418.32,54417.36,95.74506718314974,18-24,2015,January,1,Q1,Wednesday,False
594,2021-07-16 02:25:08,33,517.85,810,Adriana Cunha,Female,38,Valongo,322,Quam,Footwear,Green,36,34.59,16.95,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,17089.05,559.35,16529.7,96.72685140484697,35-44,2021,July,7,Q3,Friday,False
595,2020-03-04 04:15:12,93,152.86,695,Bernardo Antunes,Male,29,Cascais,150,Sit,Clothing,Orange,M,34.18,16.7,1,Loja Borges S.A.,Central,Leiria,Online,14215.980000000001,1553.1,12662.880000000001,89.07497056129792,25-34,2020,March,3,Q1,Wednesday,False
596,2021-12-03 19:57:37,57,630.11,919,Gonçalo Freitas-Oliveira,Male,26,Alvito,673,Voluptatum,Clothing,Black,S,39.39,27.49,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Physical,35916.270000000004,1566.9299999999998,34349.340000000004,95.63726968307121,25-34,2021,December,12,Q4,Friday,False
597,2018-10-03 03:09:55,84,249.48,668,Nelson Tavares,Male,69,São Brás de Alportel,151,Eos,Footwear,Pink,42,63.63,11.26,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,20956.32,945.84,20010.48,95.48661215327881,65+,2018,October,10,Q4,Wednesday,False
598,2021-08-24 21:46:10,12,90.23,434,Vera Faria,Female,61,Lisboa,167,Culpa,Clothing,Red,L,66.72,12.78,2,Loja Ramos Lda.,Algarve,Lagoa,Physical,1082.76,153.35999999999999,929.4,85.83619638701097,55-64,2021,August,8,Q3,Tuesday,False
599,2018-10-31 14:37:15,82,63.95,661,Joana Soares,Female,68,Santa Cruz da Graciosa,423,Sit,Clothing,Green,M,44.79,46.86,1,Loja Borges S.A.,Central,Leiria,Online,5243.900000000001,3842.52,1401.3800000000006,26.724003127443325,65+,2018,October,10,Q4,Wednesday,False
600,2017-11-09 12:09:58,75,530.63,235,Noa Neves,Female,48,Aljustrel,981,Ullam,Footwear,Black,45,89.36,13.37,2,Loja Ramos Lda.,Algarve,Lagoa,Physical,39797.25,1002.7499999999999,38794.5,97.48035354201609,45-54,2017,November,11,Q4,Thursday,False
601,2020-06-14 12:26:56,41,571.18,42,Sara Soares-Sá,Female,45,Santa Cruz da Graciosa,77,Aliquam,Clothing,Gray,M,57.05,28.77,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,23418.379999999997,1179.57,22238.809999999998,94.96305893063483,45-54,2020,June,6,Q2,Sunday,True
602,2014-10-07 01:34:23,35,721.43,859,Micael Barbosa,Female,65,Moimenta da Beira,772,Nam,Clothing,Orange,XS,25.37,26.65,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,25250.05,932.75,24317.3,96.30594790901405,65+,2014,October,10,Q4,Tuesday,False
603,2022-01-16 16:36:38,57,745.8,540,Victória Pacheco,Female,26,Santa Cruz das Flores,670,Eligendi,Clothing,Red,M,34.09,17.56,2,Loja Ramos Lda.,Algarve,Lagoa,Physical,42510.6,1000.92,41509.68,97.64548136229553,25-34,2022,January,1,Q1,Sunday,True
604,2019-12-17 17:34:53,84,851.58,830,Gaspar Brito,Male,55,Vila Real de Santo António,547,Cumque,Footwear,Blue,38,41.69,10.76,2,Loja Ramos Lda.,Algarve,Lagoa,Physical,71532.72,903.84,70628.88,98.73646633316893,55-64,2019,December,12,Q4,Tuesday,False
605,2021-10-03 14:32:53,24,229.96,647,Miguel de Nascimento,Female,63,Ourique,697,Reiciendis,Clothing,Red,L,77.14,22.33,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,5519.04,535.92,4983.12,90.28961558531918,55-64,2021,October,10,Q4,Sunday,True
606,2022-04-18 19:00:58,19,738.34,412,Denis Teixeira,Female,32,Palmela,923,Molestiae,Footwear,Black,38,83.42,33.09,1,Loja Borges S.A.,Central,Leiria,Online,14028.460000000001,628.71,13399.75,95.51832489097163,25-34,2022,April,4,Q2,Monday,False
607,2024-11-30 01:40:28,87,374.06,842,Rodrigo Faria,Female,18,Ponta Delgada,607,Distinctio,Clothing,White,L,36.67,39.86,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Physical,32543.22,3467.82,29075.4,89.343955515158,18-24,2024,November,11,Q4,Saturday,True
608,2019-11-03 09:28:48,72,845.55,380,Luís Silva,Male,26,Vila do Bispo,854,Nobis,Clothing,Yellow,XL,34.1,41.87,2,Loja Ramos Lda.,Algarve,Lagoa,Physical,60879.6,3014.64,57864.96,95.04819348353143,25-34,2019,November,11,Q4,Sunday,True
609,2015-04-16 22:47:31,84,234.13,976,Eduarda Cunha,Male,44,Alenquer,622,Amet,Clothing,Purple,XS,87.11,39.16,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,19666.92,3289.4399999999996,16377.48,83.27424934865246,35-44,2015,April,4,Q2,Thursday,False
610,2018-11-25 04:12:20,68,845.51,934,Constança Soares,Male,31,Castro Marim,713,Modi,Clothing,Purple,L,21.28,28.93,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Physical,57494.68,1967.24,55527.44,96.57839647076912,25-34,2018,November,11,Q4,Sunday,True
611,2022-02-24 07:48:03,99,233.16,921,Nair Loureiro-Lourenço,Female,62,Moimenta da Beira,995,Qui,Footwear,Orange,35,61.75,19.89,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,23082.84,1969.1100000000001,21113.73,91.46937725167267,55-64,2022,February,2,Q1,Thursday,False
612,2020-02-28 13:35:33,13,259.88,606,Vera-Matilde Sá,Male,57,Ourique,123,Eaque,Clothing,Black,XL,61.33,10.47,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,3378.44,136.11,3242.33,95.97121748499306,55-64,2020,February,2,Q1,Friday,False
613,2017-08-07 16:16:05,82,595.16,383,Lourenço Amaral,Male,59,Vila Pouca de Aguiar,707,Tenetur,Clothing,Purple,XL,68.61,16.04,1,Loja Borges S.A.,Central,Leiria,Online,48803.119999999995,1315.28,47487.84,97.30492640634452,55-64,2017,August,8,Q3,Monday,False
614,2021-05-17 18:54:03,75,970.32,460,Érica do Castro,Female,28,Funchal,331,Voluptatibus,Clothing,Purple,XS,57.8,10.34,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,72774.0,775.5,71998.5,98.93437216588342,25-34,2021,May,5,Q2,Monday,False
615,2015-05-12 02:11:08,64,749.29,396,Kévim Pinto-Vaz,Female,48,Sobral de Monte Agraço,393,Nostrum,Footwear,Red,41,24.54,35.17,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,47954.56,2250.88,45703.68,95.30622322465267,45-54,2015,May,5,Q2,Tuesday,False
616,2014-06-06 18:34:16,86,114.5,369,Lorena Matias-Leite,Male,57,Santa Cruz das Flores,921,Labore,Clothing,Purple,XL,65.26,15.98,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Physical,9847.0,1374.28,8472.72,86.04366812227073,55-64,2014,June,6,Q2,Friday,False
617,2019-04-19 07:16:53,36,603.94,833,Leonardo Marques,Female,49,Idanha-a-Nova,578,Consequuntur,Footwear,Purple,45,87.3,25.44,1,Loja Borges S.A.,Central,Leiria,Online,21741.840000000004,915.84,20826.000000000004,95.78766102592972,45-54,2019,April,4,Q2,Friday,False
618,2019-03-26 23:43:39,77,121.45,399,Joel Torres,Female,36,São Brás de Alportel,799,Repudiandae,Clothing,Orange,XXL,65.41,16.34,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Physical,9351.65,1258.18,8093.469999999999,86.54590366405928,35-44,2019,March,3,Q1,Tuesday,False
619,2020-12-02 02:58:24,63,779.04,148,Emma-Carminho Campos,Female,21,Celorico de Basto,516,Est,Footwear,Purple,36,53.97,29.05,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,49079.52,1830.15,47249.369999999995,96.27105155062641,18-24,2020,December,12,Q4,Wednesday,False
620,2023-05-04 10:10:21,68,173.26,514,Bruna Sousa,Male,27,Lagos,664,Laudantium,Footwear,Blue,41,65.0,45.41,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Physical,11781.68,3087.8799999999997,8693.800000000001,73.7908345838624,25-34,2023,May,5,Q2,Thursday,False
621,2023-07-14 02:09:58,48,733.27,338,Lourenço Castro,Female,25,Mondim de Basto,686,Consequatur,Footwear,Yellow,43,38.44,42.22,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,35196.96,2026.56,33170.4,94.24223001077367,25-34,2023,July,7,Q3,Friday,False
622,2017-07-31 00:11:23,81,478.12,868,Mafalda Nascimento,Male,60,Lagos,745,Fugiat,Clothing,Yellow,XS,26.48,15.15,2,Loja Ramos Lda.,Algarve,Lagoa,Physical,38727.72,1227.15,37500.57,96.83133941269973,55-64,2017,July,7,Q3,Monday,False
623,2023-08-23 03:08:58,3,541.49,589,Adriana Gaspar,Male,51,Angra do Heroísmo,832,Error,Footwear,Purple,36,75.96,30.17,1,Loja Borges S.A.,Central,Leiria,Online,1624.47,90.51,1533.96,94.42833662671516,45-54,2023,August,8,Q3,Wednesday,False
624,2019-04-10 18:34:28,20,619.29,379,Yara Fonseca,Female,48,Peniche,85,Ab,Footwear,Black,38,88.26,27.34,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,12385.8,546.8,11839.0,95.58526699930566,45-54,2019,April,4,Q2,Wednesday,False
625,2023-03-01 05:09:02,18,184.68,597,Isaac do Sousa,Male,42,Vieira do Minho,509,Adipisci,Clothing,Green,XL,67.18,46.5,2,Loja Ramos Lda.,Algarve,Lagoa,Physical,3324.2400000000002,837.0,2487.2400000000002,74.82131254061079,35-44,2023,March,3,Q1,Wednesday,False
626,2014-03-09 16:17:08,70,955.32,136,Letícia Carvalho-Domingues,Female,65,Sintra,368,Nobis,Footwear,White,37,63.7,35.3,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Physical,66872.40000000001,2471.0,64401.40000000001,96.30490306912867,65+,2014,March,3,Q1,Sunday,True
627,2015-03-21 23:24:14,74,957.9,930,Tomás Nogueira,Male,59,Vila do Corvo,245,Quasi,Footwear,Orange,44,59.65,24.14,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,70884.59999999999,1786.3600000000001,69098.23999999999,97.47990395657166,55-64,2015,March,3,Q1,Saturday,True
628,2018-08-07 14:14:41,52,664.88,726,Larissa Henriques,Female,27,Angra do Heroísmo,918,Impedit,Footwear,Pink,44,49.08,23.3,1,Loja Borges S.A.,Central,Leiria,Online,34573.76,1211.6000000000001,33362.16,96.49560823005655,25-34,2018,August,8,Q3,Tuesday,False
629,2023-04-09 03:20:21,59,369.16,996,Eduardo do Gomes,Male,20,Faro,780,Ea,Footwear,Yellow,35,72.41,46.34,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,21780.440000000002,2734.0600000000004,19046.38,87.44717737566367,18-24,2023,April,4,Q2,Sunday,True
630,2019-12-08 14:49:08,86,131.81,89,Iara Leal,Male,26,Sines,36,Quas,Clothing,Pink,L,47.92,28.87,1,Loja Borges S.A.,Central,Leiria,Online,11335.66,2482.82,8852.84,78.09726120931644,25-34,2019,December,12,Q4,Sunday,True
631,2016-03-20 23:54:43,12,105.22,491,Júlia da Neves,Male,59,Ourique,441,Voluptatem,Footwear,Yellow,39,39.89,30.28,1,Loja Borges S.A.,Central,Leiria,Online,1262.6399999999999,363.36,899.2799999999999,71.222201102452,55-64,2016,March,3,Q1,Sunday,True
632,2022-08-09 16:59:00,81,485.02,225,Micael Branco,Female,52,Santa Cruz das Flores,774,Ullam,Footwear,Purple,40,86.94,18.94,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Physical,39286.619999999995,1534.14,37752.479999999996,96.09500639148901,45-54,2022,August,8,Q3,Tuesday,False
633,2024-10-08 09:38:38,69,698.17,5,Sandro do Soares,Female,54,Murtosa,622,Amet,Clothing,Purple,XS,87.11,39.16,1,Loja Borges S.A.,Central,Leiria,Online,48173.729999999996,2702.04,45471.689999999995,94.39105089018433,45-54,2024,October,10,Q4,Tuesday,False
634,2016-03-20 22:44:29,24,659.72,72,Mateus Amaral,Male,44,Portel,943,Magni,Footwear,Purple,37,52.64,27.78,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,15833.28,666.72,15166.560000000001,95.78912265809738,35-44,2016,March,3,Q1,Sunday,True
635,2016-12-06 06:48:49,69,581.07,796,Juliana Vicente,Male,60,Viana do Castelo,348,Aperiam,Clothing,Green,L,40.47,43.23,1,Loja Borges S.A.,Central,Leiria,Online,40093.83,2982.87,37110.96,92.56027673085858,55-64,2016,December,12,Q4,Tuesday,False
636,2014-02-21 00:40:07,5,871.18,594,Vera Matos,Male,58,Alvito,660,Ipsa,Clothing,Blue,XXL,71.13,46.27,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,4355.9,231.35000000000002,4124.549999999999,94.68881287449206,55-64,2014,February,2,Q1,Friday,False
637,2018-07-30 16:47:57,91,608.42,618,Kyara Machado,Female,66,Castro Marim,393,Nostrum,Footwear,Red,41,24.54,35.17,1,Loja Borges S.A.,Central,Leiria,Online,55366.219999999994,3200.4700000000003,52165.74999999999,94.21945366687486,65+,2018,July,7,Q3,Monday,False
638,2023-08-11 23:51:57,58,24.35,264,Yara Macedo,Male,58,Castro Verde,618,Consequatur,Clothing,Gray,S,94.45,30.93,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Physical,1412.3000000000002,1793.94,-381.6399999999999,-27.022587268993824,55-64,2023,August,8,Q3,Friday,False
639,2021-10-06 12:42:53,63,819.06,263,Emília Tavares,Male,64,Leiria,204,Eveniet,Footwear,Gray,39,88.09,31.64,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,51600.78,1993.32,49607.46,96.13703513784094,55-64,2021,October,10,Q4,Wednesday,False
640,2015-12-04 11:17:32,97,520.08,29,Margarida Tavares,Female,18,Évora,616,Voluptatibus,Clothing,Red,S,94.32,42.02,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Physical,50447.76,4075.9400000000005,46371.82,91.92047377326564,18-24,2015,December,12,Q4,Friday,False
641,2018-09-06 11:43:52,69,804.05,247,Gonçalo Fonseca-Fonseca,Female,43,Santa Cruz das Flores,90,Laborum,Footwear,Red,39,45.36,44.18,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,55479.45,3048.42,52431.03,94.50531683353024,35-44,2018,September,9,Q3,Thursday,False
642,2020-09-24 01:57:26,87,867.83,377,Iara Barros,Male,41,Idanha-a-Nova,364,Illo,Clothing,Pink,M,54.87,36.65,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,75501.21,3188.5499999999997,72312.66,95.77682264959726,35-44,2020,September,9,Q3,Thursday,False
643,2023-11-04 19:05:25,77,226.73,560,Vitória-Constança Castro,Female,49,Terras de Bouro,1000,Repudiandae,Clothing,Orange,L,21.54,15.69,2,Loja Ramos Lda.,Algarve,Lagoa,Physical,17458.21,1208.1299999999999,16250.08,93.07987474088122,45-54,2023,November,11,Q4,Saturday,True
644,2014-07-01 17:46:39,10,420.46,634,Ricardo Neto,Male,60,Castanheira de Pêra,85,Ab,Footwear,Black,38,88.26,27.34,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,4204.599999999999,273.4,3931.1999999999994,93.49759786900061,55-64,2014,July,7,Q3,Tuesday,False
645,2017-01-06 00:05:47,70,308.8,607,Diogo Lopes,Male,41,Albufeira,333,Reiciendis,Footwear,Black,37,26.51,24.11,1,Loja Borges S.A.,Central,Leiria,Online,21616.0,1687.7,19928.3,92.19235751295336,35-44,2017,January,1,Q1,Friday,False
646,2016-03-02 23:39:18,29,714.29,670,Sandro Melo-Melo,Female,33,Maia,796,Necessitatibus,Footwear,Gray,43,85.91,39.49,2,Loja Ramos Lda.,Algarve,Lagoa,Physical,20714.41,1145.21,19569.2,94.47143317140097,25-34,2016,March,3,Q1,Wednesday,False
647,2021-01-04 09:02:56,75,99.82,475,Gaspar Borges,Female,27,Lousada,553,Omnis,Footwear,Green,42,57.78,11.0,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,7486.499999999999,825.0,6661.499999999999,88.98016429573231,25-34,2021,January,1,Q1,Monday,False
648,2018-03-05 18:58:33,84,647.21,527,Gonçalo Valente,Male,58,Tondela,85,Ab,Footwear,Black,38,88.26,27.34,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,54365.64,2296.56,52069.08,95.775714219496,55-64,2018,March,3,Q1,Monday,False
649,2022-01-04 22:09:38,71,154.93,530,Mauro de Torres,Female,55,Monchique,120,At,Clothing,Black,M,33.73,18.95,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Physical,11000.03,1345.45,9654.58,87.76866972180984,55-64,2022,January,1,Q1,Tuesday,False
650,2014-02-05 22:42:58,56,947.32,565,José Jesus,Female,61,Valença,744,Magnam,Clothing,Orange,XXL,79.11,27.03,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Physical,53049.920000000006,1513.68,51536.240000000005,97.14668749736097,55-64,2014,February,2,Q1,Wednesday,False
651,2017-09-04 16:50:25,92,596.6,890,Irina Alves,Female,23,Cuba,413,Perspiciatis,Clothing,Blue,XS,55.28,44.89,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Physical,54887.200000000004,4129.88,50757.32000000001,92.47569560844788,18-24,2017,September,9,Q3,Monday,False
652,2023-07-12 01:16:03,22,841.25,540,Victória Pacheco,Female,26,Santa Cruz das Flores,160,Perspiciatis,Footwear,Gray,42,61.09,18.96,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,18507.5,417.12,18090.38,97.74621099554236,25-34,2023,July,7,Q3,Wednesday,False
653,2016-09-01 04:23:00,17,464.0,451,Francisco Costa,Female,51,São Brás de Alportel,78,Eum,Clothing,Purple,S,89.64,43.12,2,Loja Ramos Lda.,Algarve,Lagoa,Physical,7888.0,733.04,7154.96,90.70689655172414,45-54,2016,September,9,Q3,Thursday,False
654,2018-09-08 04:42:05,21,449.53,268,Isabel Figueiredo,Female,65,Barcelos,167,Culpa,Clothing,Red,L,66.72,12.78,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,9440.13,268.38,9171.75,97.15703067648434,65+,2018,September,9,Q3,Saturday,True
655,2015-07-08 07:06:23,100,156.94,356,Ana Esteves-Domingues,Male,49,Covilhã,603,Ipsa,Clothing,Red,XS,93.69,26.31,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,15694.0,2631.0,13063.0,83.23563145151013,45-54,2015,July,7,Q3,Wednesday,False
656,2016-09-02 05:54:05,50,556.79,802,Yara Martins,Male,43,Sertã,830,Laboriosam,Clothing,Red,M,92.36,22.77,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Physical,27839.5,1138.5,26701.0,95.9104868981124,35-44,2016,September,9,Q3,Friday,False
657,2016-08-12 06:52:31,83,970.76,32,Juliana Castro,Female,39,Portel,697,Reiciendis,Clothing,Red,L,77.14,22.33,1,Loja Borges S.A.,Central,Leiria,Online,80573.08,1853.3899999999999,78719.69,97.69974040957601,35-44,2016,August,8,Q3,Friday,False
658,2023-07-27 14:00:41,64,957.87,340,Benjamim Gonçalves,Male,29,Oliveira de Azeméis,779,Adipisci,Footwear,Purple,39,84.49,42.74,1,Loja Borges S.A.,Central,Leiria,Online,61303.68,2735.36,58568.32,95.53801664108909,25-34,2023,July,7,Q3,Thursday,False
659,2024-01-18 16:28:44,45,452.23,155,Sofia Pinho,Female,60,Vila do Porto,116,Enim,Footwear,Gray,36,62.54,32.09,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Physical,20350.350000000002,1444.0500000000002,18906.300000000003,92.90405324724145,55-64,2024,January,1,Q1,Thursday,False
